,freq,conf_low,conf_area
0,1.0,1.0,0.0
1,8.0,8.0,0.0
2,26.0,26.0,0.0
3,18.0,18.0,0.0
4,12.0,12.0,0.0
5,5.0,5.0,0.0
6,6.0,6.0,0.0
7,6.0,6.0,0.0
8,7.0,7.0,0.0
9,10.0,10.0,0.0
10,10.0,10.0,0.0
11,3.0,3.0,0.0
12,5.0,5.0,0.0
13,3.0,3.0,0.0
14,2.0,2.0,0.0
15,4.0,4.0,0.0
16,5.0,5.0,0.0
17,12.0,12.0,0.0
18,8.0,8.0,0.0
19,5.0,5.0,0.0
20,9.0,9.0,0.0
21,9.0,9.0,0.0
22,6.0,6.0,0.0
23,5.0,5.0,0.0
24,7.0,7.0,0.0
25,6.0,6.0,0.0
26,3.0,3.0,0.0
27,3.0,3.0,0.0
28,4.0,4.0,0.0
29,4.0,4.0,0.0
30,5.0,5.0,0.0
31,1.0,1.0,0.0
32,3.0,3.0,0.0
33,6.0,6.0,0.0
34,1.0,1.0,0.0
35,2.0,2.0,0.0
36,1.0,1.0,0.0
37,1.0,1.0,0.0
38,1.0,1.0,0.0
39,1.0,1.0,0.0
40,1.0,1.0,0.0
41,2.0,2.0,0.0
42,1.0,1.0,0.0
43,3.0,3.0,0.0
44,1.0,1.0,0.0
45,3.0,3.0,0.0
46,13.0,13.0,0.0
47,25.0,25.0,0.0
48,18.0,18.0,0.0
49,8.0,8.0,0.0
50,7.0,7.0,0.0
51,3.0,3.0,0.0
52,4.0,4.0,0.0
53,2.0,2.0,0.0
54,2.0,2.0,0.0
55,1.0,1.0,0.0
56,3.0,3.0,0.0
57,2.0,2.0,0.0
58,1.0,1.0,0.0
59,1.0,1.0,0.0
60,1.0,1.0,0.0
61,1.0,1.0,0.0
62,1.0,1.0,0.0
63,1.0,1.0,0.0
64,3.0,3.0,0.0
65,4.0,4.0,0.0
66,2.0,2.0,0.0
67,3.0,3.0,0.0
68,2.0,2.0,0.0
69,3.0,3.0,0.0
70,2.0,2.0,0.0
71,3.0,3.0,0.0
72,4.0,4.0,0.0
73,3.0,3.0,0.0
74,35.0,35.0,0.0
75,11.0,11.0,0.0
76,10.0,10.0,0.0
77,7.133475478855517,1.8680152560525942,29.1089450303436
78,5.678656550952335,1.1274238462566275,29.7299235456764
79,4.868108278057093,0.8644637044311915,28.278544926593504
80,4.387298297413949,0.7421649197298384,26.677621903466143
81,4.089796223498255,0.6769882682846886,25.384112354970856
82,3.900409199499355,0.639338011266984,24.434563158902165
83,3.7775146590425077,0.6164420706588349,23.76479238365757
84,3.6967300661652764,0.6020374891618432,23.30131025557358
85,3.6431612173636636,0.5927658070570209,22.983773347790454
86,3.6074296113588784,0.5867050650762916,22.767438069685113
