,freq,conf_low,conf_area
0,3.0,3.0,0.0
1,6.0,6.0,0.0
2,22.0,22.0,0.0
3,22.0,22.0,0.0
4,15.0,15.0,0.0
5,8.0,8.0,0.0
6,10.0,10.0,0.0
7,4.0,4.0,0.0
8,8.0,8.0,0.0
9,3.0,3.0,0.0
10,9.0,9.0,0.0
11,8.0,8.0,0.0
12,9.0,9.0,0.0
13,1.0,1.0,0.0
14,3.0,3.0,0.0
15,4.0,4.0,0.0
16,9.0,9.0,0.0
17,6.0,6.0,0.0
18,11.0,11.0,0.0
19,7.0,7.0,0.0
20,8.0,8.0,0.0
21,8.0,8.0,0.0
22,9.0,9.0,0.0
23,9.0,9.0,0.0
24,7.0,7.0,0.0
25,4.0,4.0,0.0
26,1.0,1.0,0.0
27,5.0,5.0,0.0
28,4.0,4.0,0.0
29,2.0,2.0,0.0
30,2.0,2.0,0.0
31,5.0,5.0,0.0
32,1.0,1.0,0.0
33,6.0,6.0,0.0
34,1.0,1.0,0.0
35,1.0,1.0,0.0
36,1.0,1.0,0.0
37,1.0,1.0,0.0
38,1.0,1.0,0.0
39,3.0,3.0,0.0
40,1.0,1.0,0.0
41,1.0,1.0,0.0
42,3.0,3.0,0.0
43,5.0,5.0,0.0
44,2.0,2.0,0.0
45,3.0,3.0,0.0
46,6.0,6.0,0.0
47,30.0,30.0,0.0
48,10.0,10.0,0.0
49,6.0,6.0,0.0
50,7.0,7.0,0.0
51,5.0,5.0,0.0
52,3.0,3.0,0.0
53,5.0,5.0,0.0
54,1.0,1.0,0.0
55,4.0,4.0,0.0
56,5.0,5.0,0.0
57,2.0,2.0,0.0
58,3.0,3.0,0.0
59,2.0,2.0,0.0
60,1.0,1.0,0.0
61,1.0,1.0,0.0
62,1.0,1.0,0.0
63,1.0,1.0,0.0
64,1.0,1.0,0.0
65,3.0,3.0,0.0
66,1.0,1.0,0.0
67,4.0,4.0,0.0
68,3.0,3.0,0.0
69,1.0,1.0,0.0
70,2.0,2.0,0.0
71,3.0,3.0,0.0
72,2.0,2.0,0.0
73,3.0,3.0,0.0
74,52.0,52.0,0.0
75,17.0,17.0,0.0
76,9.0,9.0,0.0
77,8.155520595798572,1.79157884649215,38.91666341573896
78,7.0582278645808785,1.3573931336020608,38.05905262715228
79,6.284019528820672,1.1149608789377454,36.5322586376015
80,5.723574158920766,0.9658579286344238,34.88316624227245
81,5.309423507359878,0.8680332434974721,33.343722615626646
82,4.998270193467866,0.8008327637059774,31.996740397776758
83,4.761367909195905,0.7530734565429945,30.85720761470434
84,4.579058798385991,0.7182435870004367,29.911375079678006
85,4.437550994171763,0.6923308332918913,29.135176188371684
86,4.3269515470191875,0.6727484583972446,28.502629681545983
